,0
798,0.0030921681318432093
799,0.003076065331697464
800,0.0030601497273892164
801,0.003044417127966881
802,0.0030288638081401587
803,0.003013486973941326
804,0.0029982824344187975
805,0.0029832457657903433
806,0.002968376502394676
807,0.002953668124973774
808,0.002939119702205062
809,0.0029247263446450233
810,0.002910485491156578
811,0.002896395046263933
812,0.0028824505861848593
813,0.0028686504811048508
814,0.0028549907729029655
815,0.002841469133272767
816,0.0028280827682465315
817,0.0028148293495178223
818,0.0028017056174576283
819,0.0027887094765901566
820,0.0027758388314396143
821,0.0027630904223769903
822,0.002750461921095848
823,0.002737951697781682
824,0.002725557191297412
825,0.0027132760733366013
826,0.0027011067140847445
827,0.0026890463195741177
828,0.0026770930271595716
829,0.002665245207026601
830,0.0026535007636994123
831,0.0026418583001941442
832,0.0026303150225430727
833,0.0026188702322542667
834,0.0026075211353600025
835,0.002596267033368349
836,0.00258510559797287
837,0.0025740358978509903
838,0.00256305537186563
839,0.0025521633215248585
840,0.0025413581170141697
841,0.0025306385941803455
842,0.0025200028903782368
843,0.0025094496086239815
844,0.002498977817595005
845,0.0024885861203074455
846,0.0024782726541161537
847,0.0024680374190211296
848,0.002457877853885293
849,0.002447793958708644
850,0.002437783870846033
851,0.002427846658974886
852,0.002417981391772628
853,0.0024081869050860405
854,0.0023984620347619057
855,0.0023888058494776487
856,0.002379217417910695
857,0.00236969580873847
858,0.002360240090638399
859,0.002350849099457264
860,0.00234152190387249
861,0.0023322582710534334
862,0.002323056338354945
863,0.002313916338607669
864,0.0023048368748277426
865,0.0022958170156925917
866,0.002286856062710285
867,0.0022779537830501795
868,0.0022691087797284126
869,0.0022603203542530537
870,0.0022515885066241026
871,0.002242911607027054
872,0.0022342894226312637
873,0.0022257212549448013
874,0.002217206172645092
875,0.0022087437100708485
876,0.002200333634391427
877,0.0021919747814536095
878,0.002183666918426752
879,0.002175408648326993
880,0.0021672004368156195
881,0.002159041352570057
882,0.002150930929929018
883,0.002142867771908641
884,0.0021348525770008564
885,0.00212688441388309
886,0.0021189625840634108
887,0.002111086156219244
888,0.0021032553631812334
889,0.0020954697392880917
890,0.0020877281203866005
891,0.00208003050647676
892,0.0020723766647279263
893,0.0020647658966481686
894,0.002057197503745556
895,0.002049671718850732
896,0.0020421871449798346
897,0.0020347447134554386
898,0.0020273427944630384
899,0.0020199816208332777
900,0.002012660726904869
901,0.0020053796470165253
902,0.001998137915506959
903,0.001990935765206814
904,0.001983771799132228
905,0.0019766464829444885
906,0.0019695593509823084
907,0.0019625099375844
908,0.001955498242750764
909,0.001948523218743503
910,0.001941585331223905
911,0.0019346835324540734
912,0.001927818637341261
913,0.001920989714562893
914,0.0019141961820423603
915,0.001907438156194985
916,0.0019007150549441576
917,0.001894027111120522
918,0.0018873736262321472
919,0.001880754716694355
920,0.00187417003326118
921,0.0018676191102713346
922,0.001861102064140141
923,0.0018546180799603462
924,0.0018481677398085594
925,0.0018417499959468842
926,0.0018353655468672514
927,0.0018290136940777302
928,0.0018226943211629987
929,0.001816406729631126
930,0.0018101518508046865
931,0.0018039285205304623
932,0.0017977369716390967
933,0.0017915770877152681
934,0.0017854486359283328
935,0.0017793511506170034
936,0.0017732847481966019
937,0.0017672496614977717
938,0.0017612450756132603
939,0.0017552709905430675
940,0.0017493274062871933
941,0.0017434144392609596
942,0.001737531740218401
943,0.0017316789599135518
944,0.0017258559819310904
945,0.001720063271932304
946,0.0017142998985946178
947,0.0017085664439946413
948,0.0017028625588864088
949,0.0016971880104392767
950,0.0016915426822379231
951,0.00168592669069767
952,0.00168033957015723
953,0.0016747817862778902
954,0.0016692527569830418
955,0.0016637523658573627
956,0.0016582811949774623
957,0.0016528385458514094
958,0.0016474243020638824
959,0.0016420385800302029
960,0.0016366812633350492
961,0.0016313521191477776
962,0.0016260514967143536
963,0.001620778813958168
964,0.001615534070879221
965,0.001610317500308156
966,0.0016051288694143295
967,0.0015999681781977415
968,0.0015948348445817828
969,0.0015897293342277408
970,0.0015846516471356153
971,0.0015796012012287974
972,0.0015745782293379307
973,0.001569582847878337
974,0.0015646145911887288
975,0.0015596734592691064
976,0.0015547595685347915
977,0.0015498728025704622
978,0.0015450126957148314
979,0.0015401795972138643
980,0.0015353733906522393
981,0.001530593610368669
982,0.0015258404891937971
983,0.001521114376373589
984,0.0015164142241701484
985,0.0015117404982447624
986,0.0015070929657667875
987,0.0015024715103209019
988,0.0014978760154917836
989,0.0014933067141100764
990,0.001488763140514493
991,0.0014842451782897115
992,0.0014797529438510537
993,0.0014752859715372324
994,0.0014708444941788912
995,0.0014664283953607082
996,0.00146203744225204
997,0.0014576712856069207
998,0.0014533302746713161
999,0.001449013827368617
1000,0.02568786032497883
1001,0.02417672611773014
1002,0.02283499389886856
1003,0.021663499996066093
1004,0.02066301740705967
1005,0.01983240246772766
1006,0.019168009981513023
1007,0.018663160502910614
1008,0.018307505175471306
1009,0.018086431547999382
1010,0.01798073574900627
1011,0.017966818064451218
1012,0.0180177204310894
1013,0.018105151131749153
1014,0.018202180042862892
1015,0.01828606426715851
1016,0.018340332433581352
1017,0.018355723470449448
1018,0.01832985319197178
1019,0.01826598308980465
1020,0.01817130111157894
1021,0.01805516518652439
1022,0.017927540466189384
1023,0.017797766253352165
1024,0.01767369545996189
1025,0.01756115071475506
1026,0.01746368035674095
1027,0.017382562160491943
1028,0.017317019402980804
1029,0.01726457290351391
1030,0.01722150295972824
1031,0.01718338206410408
1032,0.017145588994026184
1033,0.01710382103919983
1034,0.017054498195648193
1035,0.016995074227452278
1036,0.0169241763651371
1037,0.016841597855091095
1038,0.01674814708530903
1039,0.016645388677716255
1040,0.016535308212041855
1041,0.016419949010014534
1042,0.016301069408655167
1043,0.016179833561182022
1044,0.01605660282075405
1045,0.015930842608213425
1046,0.01580113358795643
1047,0.01566535234451294
1048,0.015520941466093063
1049,0.015365291386842728
1050,0.015196121297776699
1051,0.01501181535422802
1052,0.01481158658862114
1053,0.01459545362740755
1054,0.01436400692909956
1055,0.01411798782646656
1056,0.013857780955731869
1057,0.013582897372543812
1058,0.01329167652875185
1059,0.012981356121599674
1060,0.012648630887269974
1061,0.012290557846426964
1062,0.011905464343726635
1063,0.01149343978613615
1064,0.011056212708353996
1065,0.010596421547234058
1066,0.0101165184751153
1067,0.009617841802537441
1068,0.009100757539272308
1069,0.008566606789827347
1070,0.008020666427910328
1071,0.007473440375179052
1072,0.006938328966498375
1073,0.006427317392081022
1074,0.00595044856891036
1075,0.005521917250007391
1076,0.0051632234826684
1077,0.00489326287060976
1078,0.004715679679065943
1079,0.004628938157111406
1080,0.004632885567843914
1081,0.004700786899775267
1082,0.004790585953742266
1083,0.0048720939084887505
1084,0.004912996198982
1085,0.004894761834293604
1086,0.0048242975026369095
1087,0.004713085014373064
1088,0.004576156381517649
1089,0.004434060771018267
1090,0.004303365014493465
1091,0.004192607942968607
1092,0.004106310661882162
1093,0.004045629873871803
1094,0.004006616771221161
1095,0.003982704132795334
1096,0.003967992961406708
1097,0.003957189153879881
1098,0.003945108037441969
1099,0.003927996382117271
1100,0.0039043459109961987
1101,0.003874000860378146
1102,0.003837369615212083
1103,0.0037956577725708485
1104,0.0037509335670620203
1105,0.0037054114509373903
1106,0.0036608895752578974
1107,0.0036189137026667595
1108,0.003580846358090639
1109,0.0035473997704684734
1110,0.003518426325172186
1111,0.0034933278802782297
1112,0.003471281612291932
1113,0.003451092168688774
1114,0.003431400517001748
1115,0.0034111812710762024
1116,0.003389788558706641
1117,0.003366801654919982
1118,0.003342184703797102
1119,0.0033163377083837986
1120,0.0032898106146603823
1121,0.0032631426583975554
1122,0.003236900083720684
1123,0.003211558097973466
1124,0.0031873388215899467
1125,0.0031642739195376635
1126,0.0031422951724380255
1127,0.003121207933872938
1128,0.003100713947787881
1129,0.00308053707703948
1130,0.00306046474725008
1131,0.003040323033928871
1132,0.0030200076289474964
1133,0.002999521791934967
1134,0.0029789330437779427
1135,0.0029583298601210117
1136,0.002937830053269863
1137,0.0029175651725381613
1138,0.0028976285830140114
1139,0.0028780712746083736
1140,0.0028589179273694754
1141,0.002840155502781272
1142,0.002821727655827999
1143,0.002803570358082652
1144,0.002785621676594019
1145,0.0027678203769028187
1146,0.0027501219883561134
1147,0.0027325106784701347
1148,0.00271498947404325
1149,0.002697573509067297
1150,0.0026802928186953068
1151,0.0026631816290318966
1152,0.0026462655514478683
1153,0.0026295625139027834
1154,0.002613085089251399
1155,0.002596829552203417
1156,0.0025807837955653667
1157,0.0025649352464824915
1158,0.002549265744164586
1159,0.002533758757635951
1160,0.0025184042751789093
1161,0.002503196243196726
1162,0.0024881327990442514
1163,0.002473217435181141
1164,0.00245845690369606
1165,0.0024438572581857443
1166,0.0024294238537549973
1167,0.002415162744000554
1168,0.0024010739289224148
1169,0.0023871567100286484
1170,0.002373408293351531
1171,0.0023598228581249714
1172,0.0023463957477360964
1173,0.0023331225384026766
1174,0.002319999737665057
1175,0.0023070250172168016
1176,0.0022941979113966227
1177,0.0022815184202045202
1178,0.002268987474963069
1179,0.002256606239825487
1180,0.0022443742491304874
1181,0.002232292667031288
1182,0.0022203600965440273
1183,0.002208574442192912
1184,0.0021969338413327932
1185,0.002185435499995947
1186,0.0021740770898759365
1187,0.0021628565154969692
1188,0.0021517714485526085
1189,0.0021408204920589924
1190,0.0021300020162016153
1191,0.0021193153224885464
1192,0.0021087592467665672
1193,0.002098332392051816
1194,0.002088033827021718
1195,0.002077861223369837
1196,0.002067813416942954
1197,0.0020578878466039896
1198,0.002048082882538438
1199,0.0020383961964398623
1200,0.0020288252271711826
1201,0.002019367879256606
1202,0.0020100227557122707
1203,0.0020007870625704527
1204,0.0019916591700166464
1205,0.0019826367497444153
1206,0.0019737184047698975
1207,0.0019649011082947254
1208,0.0019561834633350372
1209,0.001947562675923109
1210,0.0019390367669984698
